InvoiceNo,StockCode,InvoiceDate,CustomerID,Country
544585,22957,2/21/2011 14:58,12523,France
546770,21671,3/16/2011 15:17,12523,France
548553,23231,4/1/2011 9:19,12523,France
548553,22957,4/1/2011 9:19,12523,France
548553,21533,4/1/2011 9:19,12523,France
548553,21535,4/1/2011 9:19,12523,France
561470,22759,7/27/2011 13:14,12523,France
561470,23231,7/27/2011 13:14,12523,France
563897,22619,8/21/2011 10:44,12523,France
563897,21531,8/21/2011 10:44,12523,France
564226,23231,8/24/2011 10:13,12523,France
564226,21535,8/24/2011 10:13,12523,France
564226,21533,8/24/2011 10:13,12523,France
567657,23231,9/21/2011 14:43,12523,France
567657,22776,9/21/2011 14:43,12523,France
567657,23241,9/21/2011 14:43,12523,France
567657,22192,9/21/2011 14:43,12523,France
567657,21539,9/21/2011 14:43,12523,France
572925,21539,10/27/2011 9:18,12523,France
572925,23231,10/27/2011 9:18,12523,France
572925,21485,10/27/2011 9:18,12523,France
577512,23175,11/20/2011 12:55,12523,France
577512,21531,11/20/2011 12:55,12523,France
540562,21880,1/10/2011 10:35,12524,Germany
540562,21883,1/10/2011 10:35,12524,Germany
540562,22378,1/10/2011 10:35,12524,Germany
540562,84692,1/10/2011 10:35,12524,Germany
544483,21987,2/21/2011 10:53,12524,Germany
544483,22659,2/21/2011 10:53,12524,Germany
544483,22894,2/21/2011 10:53,12524,Germany
544483,22892,2/21/2011 10:53,12524,Germany
545533,21981,3/3/2011 14:04,12524,Germany
545533,21988,3/3/2011 14:04,12524,Germany
545533,22894,3/3/2011 14:04,12524,Germany
545533,22968,3/3/2011 14:04,12524,Germany
545533,22378,3/3/2011 14:04,12524,Germany
551529,22972,5/1/2011 13:18,12524,Germany
551529,22745,5/1/2011 13:18,12524,Germany
551529,22747,5/1/2011 13:18,12524,Germany
551529,22746,5/1/2011 13:18,12524,Germany
551529,21883,5/1/2011 13:18,12524,Germany
551529,20727,5/1/2011 13:18,12524,Germany
551529,22659,5/1/2011 13:18,12524,Germany
553842,21578,5/19/2011 12:24,12524,Germany
553842,21981,5/19/2011 12:24,12524,Germany
553842,21980,5/19/2011 12:24,12524,Germany
553842,21244,5/19/2011 12:24,12524,Germany
553842,21240,5/19/2011 12:24,12524,Germany
558608,21577,6/30/2011 15:30,12524,Germany
570082,22398,10/7/2011 11:19,12524,Germany
570082,23388,10/7/2011 11:19,12524,Germany
570082,23389,10/7/2011 11:19,12524,Germany
565765,20713,9/6/2011 14:19,12526,Germany
565765,23344,9/6/2011 14:19,12526,Germany
565765,21429,9/6/2011 14:19,12526,Germany
565765,22271,9/6/2011 14:19,12526,Germany
565765,22273,9/6/2011 14:19,12526,Germany
565765,22659,9/6/2011 14:19,12526,Germany
565765,20979,9/6/2011 14:19,12526,Germany
565765,20977,9/6/2011 14:19,12526,Germany
565765,22534,9/6/2011 14:19,12526,Germany
565765,21891,9/6/2011 14:19,12526,Germany
565765,21892,9/6/2011 14:19,12526,Germany
571304,21249,10/17/2011 9:37,12526,Germany
571304,22466,10/17/2011 9:37,12526,Germany
571304,23247,10/17/2011 9:37,12526,Germany
571304,79191,10/17/2011 9:37,12526,Germany
571304,21429,10/17/2011 9:37,12526,Germany
571304,23200,10/17/2011 9:37,12526,Germany
571304,22411,10/17/2011 9:37,12526,Germany
581574,23238,12/9/2011 12:09,12526,Germany
581574,23237,12/9/2011 12:09,12526,Germany
581574,22621,12/9/2011 12:09,12526,Germany
541480,21249,1/18/2011 12:05,12527,Germany
567291,22215,9/19/2011 11:55,12527,Germany
567291,23319,9/19/2011 11:55,12527,Germany
542621,37495,1/31/2011 9:05,12528,Germany
542621,84987,1/31/2011 9:05,12528,Germany
542621,47559,1/31/2011 9:05,12528,Germany
542621,47599,1/31/2011 9:05,12528,Germany
542621,47599,1/31/2011 9:05,12528,Germany
542621,84509,1/31/2011 9:05,12528,Germany
542621,22215,1/31/2011 9:05,12528,Germany
545916,21217,3/8/2011 11:46,12528,Germany
545916,37495,3/8/2011 11:46,12528,Germany
559899,37495,7/13/2011 12:24,12528,Germany
559899,47591,7/13/2011 12:24,12528,Germany
559899,22646,7/13/2011 12:24,12528,Germany
559899,22215,7/13/2011 12:24,12528,Germany
570095,21217,10/7/2011 11:57,12528,Germany
570095,47559,10/7/2011 11:57,12528,Germany
579747,47591,11/30/2011 14:40,12528,Germany
579747,21124,11/30/2011 14:40,12528,Germany
579747,47559,11/30/2011 14:40,12528,Germany
540410,22386,1/7/2011 10:04,12530,Germany
540410,21452,1/7/2011 10:04,12530,Germany
540410,22968,1/7/2011 10:04,12530,Germany
550665,20723,4/20/2011 9:31,12530,Germany
550665,22432,4/20/2011 9:31,12530,Germany
562605,20713,8/8/2011 10:59,12530,Germany
562605,22716,8/8/2011 10:59,12530,Germany
562605,23200,8/8/2011 10:59,12530,Germany
562605,22386,8/8/2011 10:59,12530,Germany
570637,23388,10/11/2011 12:34,12530,Germany
570637,22734,10/11/2011 12:34,12530,Germany
570637,23200,10/11/2011 12:34,12530,Germany
570637,22386,10/11/2011 12:34,12530,Germany
570637,23344,10/11/2011 12:34,12530,Germany
570637,22578,10/11/2011 12:34,12530,Germany
578705,84988,11/25/2011 11:12,12531,Germany
578705,23569,11/25/2011 11:12,12531,Germany
578705,22195,11/25/2011 11:12,12531,Germany
578705,21249,11/25/2011 11:12,12531,Germany
578705,21452,11/25/2011 11:12,12531,Germany
575326,23319,11/9/2011 13:47,12532,France
561911,22652,8/1/2011 10:26,12534,Germany
561911,22150,8/1/2011 10:26,12534,Germany
561911,22668,8/1/2011 10:26,12534,Germany
561911,21672,8/1/2011 10:26,12534,Germany
561911,21668,8/1/2011 10:26,12534,Germany
561911,21669,8/1/2011 10:26,12534,Germany
561911,22469,8/1/2011 10:26,12534,Germany
561911,21154,8/1/2011 10:26,12534,Germany
561911,23297,8/1/2011 10:26,12534,Germany
561911,21700,8/1/2011 10:26,12534,Germany
561911,20977,8/1/2011 10:26,12534,Germany
561911,22505,8/1/2011 10:26,12534,Germany
561911,23286,8/1/2011 10:26,12534,Germany
561911,23285,8/1/2011 10:26,12534,Germany
561911,21577,8/1/2011 10:26,12534,Germany
561911,21578,8/1/2011 10:26,12534,Germany
561911,20718,8/1/2011 10:26,12534,Germany
561911,84970,8/1/2011 10:26,12534,Germany
561911,84970,8/1/2011 10:26,12534,Germany
561911,84978,8/1/2011 10:26,12534,Germany
561911,21124,8/1/2011 10:26,12534,Germany
561911,21500,8/1/2011 10:26,12534,Germany
561911,21498,8/1/2011 10:26,12534,Germany
561911,21499,8/1/2011 10:26,12534,Germany
561911,22487,8/1/2011 10:26,12534,Germany
555637,21485,6/6/2011 12:47,12535,France
555637,22111,6/6/2011 12:47,12535,France
566074,22112,9/9/2011 8:48,12535,France
566074,22111,9/9/2011 8:48,12535,France
566074,22626,9/9/2011 8:48,12535,France
566074,21485,9/9/2011 8:48,12535,France
570672,20674,10/11/2011 14:52,12536,France
570672,20675,10/11/2011 14:52,12536,France
570672,20677,10/11/2011 14:52,12536,France
570672,20718,10/11/2011 14:52,12536,France
570672,20723,10/11/2011 14:52,12536,France
570672,20979,10/11/2011 14:52,12536,France
570672,21164,10/11/2011 14:52,12536,France
570672,21218,10/11/2011 14:52,12536,France
570672,21430,10/11/2011 14:52,12536,France
570672,21524,10/11/2011 14:52,12536,France
570672,21531,10/11/2011 14:52,12536,France
570672,21533,10/11/2011 14:52,12536,France
570672,21535,10/11/2011 14:52,12536,France
570672,21577,10/11/2011 14:52,12536,France
570672,21770,10/11/2011 14:52,12536,France
570672,21888,10/11/2011 14:52,12536,France
570672,21889,10/11/2011 14:52,12536,France
570672,21891,10/11/2011 14:52,12536,France
570672,21918,10/11/2011 14:52,12536,France
570672,22271,10/11/2011 14:52,12536,France
570672,22273,10/11/2011 14:52,12536,France
570672,22348,10/11/2011 14:52,12536,France
570672,22398,10/11/2011 14:52,12536,France
570672,22413,10/11/2011 14:52,12536,France
570672,22489,10/11/2011 14:52,12536,France
570672,22505,10/11/2011 14:52,12536,France
570672,22507,10/11/2011 14:52,12536,France
570672,22534,10/11/2011 14:52,12536,France
570672,22550,10/11/2011 14:52,12536,France
570672,22561,10/11/2011 14:52,12536,France
570672,22567,10/11/2011 14:52,12536,France
570672,22571,10/11/2011 14:52,12536,France
570672,22619,10/11/2011 14:52,12536,France
570672,22628,10/11/2011 14:52,12536,France
570672,22634,10/11/2011 14:52,12536,France
570672,22635,10/11/2011 14:52,12536,France
570672,22636,10/11/2011 14:52,12536,France
570672,22659,10/11/2011 14:52,12536,France
570672,22692,10/11/2011 14:52,12536,France
570672,22745,10/11/2011 14:52,12536,France
570672,22746,10/11/2011 14:52,12536,France
570672,22747,10/11/2011 14:52,12536,France
570672,22749,10/11/2011 14:52,12536,France
570672,22750,10/11/2011 14:52,12536,France
570672,22759,10/11/2011 14:52,12536,France
570672,22840,10/11/2011 14:52,12536,France
570672,22859,10/11/2011 14:52,12536,France
570672,22900,10/11/2011 14:52,12536,France
570672,23007,10/11/2011 14:52,12536,France
570672,23008,10/11/2011 14:52,12536,France
570672,23010,10/11/2011 14:52,12536,France
570672,23076,10/11/2011 14:52,12536,France
570672,23077,10/11/2011 14:52,12536,France
570672,23159,10/11/2011 14:52,12536,France
570672,23176,10/11/2011 14:52,12536,France
570672,23192,10/11/2011 14:52,12536,France
570672,23238,10/11/2011 14:52,12536,France
570672,23241,10/11/2011 14:52,12536,France
570672,23247,10/11/2011 14:52,12536,France
570672,23285,10/11/2011 14:52,12536,France
570672,23286,10/11/2011 14:52,12536,France
570672,23287,10/11/2011 14:52,12536,France
570672,23309,10/11/2011 14:52,12536,France
570672,23353,10/11/2011 14:52,12536,France
570672,23493,10/11/2011 14:52,12536,France
570672,37495,10/11/2011 14:52,12536,France
570672,48138,10/11/2011 14:52,12536,France
570672,84077,10/11/2011 14:52,12536,France
570672,84279,10/11/2011 14:52,12536,France
575707,22900,11/10/2011 17:16,12538,Spain
575707,23238,11/10/2011 17:16,12538,Spain
575707,23197,11/10/2011 17:16,12538,Spain
575707,23192,11/10/2011 17:16,12538,Spain
575707,23237,11/10/2011 17:16,12538,Spain
540550,21929,1/10/2011 9:11,12539,Spain
540550,22111,1/10/2011 9:11,12539,Spain
540550,22690,1/10/2011 9:11,12539,Spain
540550,22956,1/10/2011 9:11,12539,Spain
540550,22659,1/10/2011 9:11,12539,Spain
540550,21561,1/10/2011 9:11,12539,Spain
540550,22845,1/10/2011 9:11,12539,Spain
540550,22899,1/10/2011 9:11,12539,Spain
540550,22968,1/10/2011 9:11,12539,Spain
540550,22271,1/10/2011 9:11,12539,Spain
540550,84509,1/10/2011 9:11,12539,Spain
540550,84509,1/10/2011 9:11,12539,Spain
540550,21880,1/10/2011 9:11,12539,Spain
542303,84509,1/27/2011 11:05,12539,Spain
542303,84509,1/27/2011 11:05,12539,Spain
542303,22968,1/27/2011 11:05,12539,Spain
542303,22956,1/27/2011 11:05,12539,Spain
542303,22899,1/27/2011 11:05,12539,Spain
542303,22845,1/27/2011 11:05,12539,Spain
542303,22690,1/27/2011 11:05,12539,Spain
542303,22659,1/27/2011 11:05,12539,Spain
542303,21880,1/27/2011 11:05,12539,Spain
542303,21561,1/27/2011 11:05,12539,Spain
542303,22271,1/27/2011 11:05,12539,Spain
542303,22111,1/27/2011 11:05,12539,Spain
542303,21929,1/27/2011 11:05,12539,Spain
547387,22692,3/22/2011 16:00,12539,Spain
547387,23008,3/22/2011 16:00,12539,Spain
547387,23010,3/22/2011 16:00,12539,Spain
547387,23007,3/22/2011 16:00,12539,Spain
547387,22747,3/22/2011 16:00,12539,Spain
547387,22745,3/22/2011 16:00,12539,Spain
547387,22746,3/22/2011 16:00,12539,Spain
547387,22411,3/22/2011 16:00,12539,Spain
547387,21929,3/22/2011 16:00,12539,Spain
547387,22972,3/22/2011 16:00,12539,Spain
547387,22845,3/22/2011 16:00,12539,Spain
547387,22979,3/22/2011 16:00,12539,Spain
547387,23049,3/22/2011 16:00,12539,Spain
577039,23319,11/17/2011 13:30,12539,Spain
577039,22734,11/17/2011 13:30,12539,Spain
577039,22144,11/17/2011 13:30,12539,Spain
577039,23052,11/17/2011 13:30,12539,Spain
577039,21974,11/17/2011 13:30,12539,Spain
577039,22619,11/17/2011 13:30,12539,Spain
577039,23229,11/17/2011 13:30,12539,Spain
577039,22418,11/17/2011 13:30,12539,Spain
577039,23175,11/17/2011 13:30,12539,Spain
577039,23171,11/17/2011 13:30,12539,Spain
577039,23172,11/17/2011 13:30,12539,Spain
538525,21164,12/13/2010 9:39,12540,Spain
538525,84077,12/13/2010 9:39,12540,Spain
540801,21218,1/11/2011 12:25,12540,Spain
540801,21498,1/11/2011 12:25,12540,Spain
540801,21499,1/11/2011 12:25,12540,Spain
540801,84077,1/11/2011 12:25,12540,Spain
540801,21891,1/11/2011 12:25,12540,Spain
540801,22619,1/11/2011 12:25,12540,Spain
542905,23231,2/1/2011 15:11,12540,Spain
542905,84378,2/1/2011 15:11,12540,Spain
542905,21889,2/1/2011 15:11,12540,Spain
542905,84988,2/1/2011 15:11,12540,Spain
547703,16161,3/24/2011 17:10,12540,Spain
547703,23231,3/24/2011 17:10,12540,Spain
547703,22329,3/24/2011 17:10,12540,Spain
547703,21218,3/24/2011 17:10,12540,Spain
547703,22991,3/24/2011 17:10,12540,Spain
547703,21164,3/24/2011 17:10,12540,Spain
547703,21668,3/24/2011 17:10,12540,Spain
547703,21669,3/24/2011 17:10,12540,Spain
547703,21671,3/24/2011 17:10,12540,Spain
551868,21218,5/4/2011 16:29,12540,Spain
551868,21770,5/4/2011 16:29,12540,Spain
551868,21889,5/4/2011 16:29,12540,Spain
551868,22028,5/4/2011 16:29,12540,Spain
551868,22037,5/4/2011 16:29,12540,Spain
551868,21880,5/4/2011 16:29,12540,Spain
551868,23231,5/4/2011 16:29,12540,Spain
551868,84077,5/4/2011 16:29,12540,Spain
555095,23192,5/31/2011 13:32,12540,Spain
555095,22637,5/31/2011 13:32,12540,Spain
555095,22544,5/31/2011 13:32,12540,Spain
555095,22539,5/31/2011 13:32,12540,Spain
555095,21981,5/31/2011 13:32,12540,Spain
555095,22745,5/31/2011 13:32,12540,Spain
555095,22973,5/31/2011 13:32,12540,Spain
555095,22964,5/31/2011 13:32,12540,Spain
555095,22628,5/31/2011 13:32,12540,Spain
555095,21918,5/31/2011 13:32,12540,Spain
555095,22716,5/31/2011 13:32,12540,Spain
555095,22489,5/31/2011 13:32,12540,Spain
555095,21498,5/31/2011 13:32,12540,Spain
555726,22028,6/6/2011 16:23,12540,Spain
555726,22704,6/6/2011 16:23,12540,Spain
555726,23231,6/6/2011 16:23,12540,Spain
555726,22892,6/6/2011 16:23,12540,Spain
555726,84380,6/6/2011 16:23,12540,Spain
555726,22848,6/6/2011 16:23,12540,Spain
555726,22845,6/6/2011 16:23,12540,Spain
559173,22634,7/7/2011 10:03,12540,Spain
559173,23076,7/7/2011 10:03,12540,Spain
559173,22752,7/7/2011 10:03,12540,Spain
559173,22712,7/7/2011 10:03,12540,Spain
559173,16161,7/7/2011 10:03,12540,Spain
559173,16161,7/7/2011 10:03,12540,Spain
559173,22840,7/7/2011 10:03,12540,Spain
559173,23197,7/7/2011 10:03,12540,Spain
559173,21524,7/7/2011 10:03,12540,Spain
559173,22776,7/7/2011 10:03,12540,Spain
561093,23158,7/25/2011 10:01,12540,Spain
561093,22745,7/25/2011 10:01,12540,Spain
561093,22746,7/25/2011 10:01,12540,Spain
561093,22747,7/25/2011 10:01,12540,Spain
561093,21889,7/25/2011 10:01,12540,Spain
561093,22619,7/25/2011 10:01,12540,Spain
561093,23229,7/25/2011 10:01,12540,Spain
561093,21892,7/25/2011 10:01,12540,Spain
561093,21733,7/25/2011 10:01,12540,Spain
561093,21249,7/25/2011 10:01,12540,Spain
561093,21770,7/25/2011 10:01,12540,Spain
561093,21164,7/25/2011 10:01,12540,Spain
561093,21218,7/25/2011 10:01,12540,Spain
561093,21989,7/25/2011 10:01,12540,Spain
564201,23159,8/24/2011 8:09,12540,Spain
564201,23158,8/24/2011 8:09,12540,Spain
564201,84077,8/24/2011 8:09,12540,Spain
566040,22144,9/8/2011 13:38,12540,Spain
566040,22969,9/8/2011 13:38,12540,Spain
566040,22848,9/8/2011 13:38,12540,Spain
566040,84380,9/8/2011 13:38,12540,Spain
566040,22028,9/8/2011 13:38,12540,Spain
566040,21524,9/8/2011 13:38,12540,Spain
566040,23197,9/8/2011 13:38,12540,Spain
566040,23076,9/8/2011 13:38,12540,Spain
567340,23241,9/19/2011 15:02,12540,Spain
567340,84077,9/19/2011 15:02,12540,Spain
567340,22329,9/19/2011 15:02,12540,Spain
567340,23306,9/19/2011 15:02,12540,Spain
567340,21671,9/19/2011 15:02,12540,Spain
567340,21668,9/19/2011 15:02,12540,Spain
567340,21669,9/19/2011 15:02,12540,Spain
567340,21672,9/19/2011 15:02,12540,Spain
567340,21673,9/19/2011 15:02,12540,Spain
567340,21770,9/19/2011 15:02,12540,Spain
567340,23445,9/19/2011 15:02,12540,Spain
567340,21164,9/19/2011 15:02,12540,Spain
567340,22585,9/19/2011 15:02,12540,Spain
568001,23158,9/23/2011 11:35,12540,Spain
569998,21524,10/7/2011 8:12,12540,Spain
569998,22848,10/7/2011 8:12,12540,Spain
569998,23247,10/7/2011 8:12,12540,Spain
569998,22045,10/7/2011 8:12,12540,Spain
569998,23076,10/7/2011 8:12,12540,Spain
571665,22952,10/18/2011 12:59,12540,Spain
571665,22578,10/18/2011 12:59,12540,Spain
571665,22734,10/18/2011 12:59,12540,Spain
571665,21891,10/18/2011 12:59,12540,Spain
575144,22111,11/8/2011 15:38,12540,Spain
575144,16161,11/8/2011 15:38,12540,Spain
575144,84378,11/8/2011 15:38,12540,Spain
575144,22892,11/8/2011 15:38,12540,Spain
577476,22746,11/20/2011 11:31,12540,Spain
577476,22745,11/20/2011 11:31,12540,Spain
577476,21164,11/20/2011 11:31,12540,Spain
577476,21770,11/20/2011 11:31,12540,Spain
577476,21175,11/20/2011 11:31,12540,Spain
577476,21668,11/20/2011 11:31,12540,Spain
577476,21671,11/20/2011 11:31,12540,Spain
577476,21880,11/20/2011 11:31,12540,Spain
577476,21883,11/20/2011 11:31,12540,Spain
545585,21124,3/4/2011 9:32,12541,Spain
545585,21499,3/4/2011 9:32,12541,Spain
545585,21500,3/4/2011 9:32,12541,Spain
545585,22386,3/4/2011 9:32,12541,Spain
545585,21975,3/4/2011 9:32,12541,Spain
557314,21746,6/19/2011 15:59,12541,Spain
557314,23306,6/19/2011 15:59,12541,Spain
575514,22734,11/10/2011 10:40,12541,Spain
575514,23353,11/10/2011 10:40,12541,Spain
575514,22952,11/10/2011 10:40,12541,Spain
575514,22909,11/10/2011 10:40,12541,Spain
575514,22578,11/10/2011 10:40,12541,Spain
575514,22571,11/10/2011 10:40,12541,Spain
575514,23284,11/10/2011 10:40,12541,Spain
575514,21746,11/10/2011 10:40,12541,Spain
575514,21974,11/10/2011 10:40,12541,Spain
574301,22086,11/3/2011 16:15,12544,Spain
574301,22734,11/3/2011 16:15,12544,Spain
574301,22144,11/3/2011 16:15,12544,Spain
574301,22750,11/3/2011 16:15,12544,Spain
574301,22621,11/3/2011 16:15,12544,Spain
547790,21974,3/25/2011 12:04,12545,Spain
547790,84988,3/25/2011 12:04,12545,Spain
547790,84987,3/25/2011 12:04,12545,Spain
547790,21124,3/25/2011 12:04,12545,Spain
547790,37495,3/25/2011 12:04,12545,Spain
568179,22215,9/25/2011 13:39,12545,Spain
568179,21974,9/25/2011 13:39,12545,Spain
568179,84987,9/25/2011 13:39,12545,Spain
568179,84988,9/25/2011 13:39,12545,Spain
568179,21523,9/25/2011 13:39,12545,Spain
568179,21430,9/25/2011 13:39,12545,Spain
567968,22578,9/23/2011 9:44,12546,Spain
567968,22571,9/23/2011 9:44,12546,Spain
567968,22086,9/23/2011 9:44,12546,Spain
567968,22150,9/23/2011 9:44,12546,Spain
567968,22273,9/23/2011 9:44,12546,Spain
567968,22750,9/23/2011 9:44,12546,Spain
567968,21249,9/23/2011 9:44,12546,Spain
567968,20977,9/23/2011 9:44,12546,Spain
567968,20979,9/23/2011 9:44,12546,Spain
567968,22505,9/23/2011 9:44,12546,Spain
567968,22745,9/23/2011 9:44,12546,Spain
567968,22550,9/23/2011 9:44,12546,Spain
567968,23388,9/23/2011 9:44,12546,Spain
567968,23353,9/23/2011 9:44,12546,Spain
567968,22940,9/23/2011 9:44,12546,Spain
567968,22144,9/23/2011 9:44,12546,Spain
572442,22144,10/24/2011 12:09,12546,Spain
572442,22750,10/24/2011 12:09,12546,Spain
572442,21452,10/24/2011 12:09,12546,Spain
572442,22745,10/24/2011 12:09,12546,Spain
572442,22747,10/24/2011 12:09,12546,Spain
572442,22746,10/24/2011 12:09,12546,Spain
572442,22505,10/24/2011 12:09,12546,Spain
572442,23388,10/24/2011 12:09,12546,Spain
558108,84988,6/26/2011 15:35,12548,Spain
558108,84380,6/26/2011 15:35,12548,Spain
567653,37495,9/21/2011 14:35,12550,Spain
567653,22037,9/21/2011 14:35,12550,Spain
567653,22712,9/21/2011 14:35,12550,Spain
567653,16161,9/21/2011 14:35,12550,Spain
567653,23231,9/21/2011 14:35,12550,Spain
567653,21523,9/21/2011 14:35,12550,Spain
567653,48184,9/21/2011 14:35,12550,Spain
567653,21524,9/21/2011 14:35,12550,Spain
567653,22487,9/21/2011 14:35,12550,Spain
567653,22652,9/21/2011 14:35,12550,Spain
567653,22668,9/21/2011 14:35,12550,Spain
567653,23296,9/21/2011 14:35,12550,Spain
567653,84988,9/21/2011 14:35,12550,Spain
567653,21981,9/21/2011 14:35,12550,Spain
567653,22398,9/21/2011 14:35,12550,Spain
567653,21880,9/21/2011 14:35,12550,Spain
539351,22386,12/17/2010 11:23,12551,Spain
539351,21928,12/17/2010 11:23,12551,Spain
539351,20718,12/17/2010 11:23,12551,Spain
573508,22692,10/31/2011 12:11,12552,Italy
573508,21216,10/31/2011 12:11,12552,Italy
573508,21218,10/31/2011 12:11,12552,Italy
573508,84968,10/31/2011 12:11,12552,Italy
573508,84968,10/31/2011 12:11,12552,Italy
573508,84968,10/31/2011 12:11,12552,Italy
573508,21498,10/31/2011 12:11,12552,Italy
573508,22215,10/31/2011 12:11,12552,Italy
541138,21931,1/14/2011 10:42,12553,France
541138,79191,1/14/2011 10:42,12553,France
541138,22418,1/14/2011 10:42,12553,France
541138,51014,1/14/2011 10:42,12553,France
541138,21880,1/14/2011 10:42,12553,France
541138,21429,1/14/2011 10:42,12553,France
541138,22646,1/14/2011 10:42,12553,France
541138,22747,1/14/2011 10:42,12553,France
541138,22745,1/14/2011 10:42,12553,France
541138,22750,1/14/2011 10:42,12553,France
541138,84077,1/14/2011 10:42,12553,France
541138,21249,1/14/2011 10:42,12553,France
545583,21931,3/4/2011 9:08,12553,France
545583,21891,3/4/2011 9:08,12553,France
545583,22435,3/4/2011 9:08,12553,France
545583,22749,3/4/2011 9:08,12553,France
547722,51014,3/25/2011 10:19,12553,France
547722,22621,3/25/2011 10:19,12553,France
547722,84077,3/25/2011 10:19,12553,France
547722,22957,3/25/2011 10:19,12553,France
553843,22746,5/19/2011 12:29,12553,France
553843,21931,5/19/2011 12:29,12553,France
559422,22750,7/8/2011 12:00,12553,France
559422,84279,7/8/2011 12:00,12553,France
559422,51014,7/8/2011 12:00,12553,France
559422,22745,7/8/2011 12:00,12553,France
563926,21931,8/21/2011 14:42,12553,France
563926,22437,8/21/2011 14:42,12553,France
563926,22749,8/21/2011 14:42,12553,France
563926,22750,8/21/2011 14:42,12553,France
563926,21672,8/21/2011 14:42,12553,France
563926,84077,8/21/2011 14:42,12553,France
563926,22435,8/21/2011 14:42,12553,France
570841,22745,10/12/2011 14:18,12553,France
570841,21931,10/12/2011 14:18,12553,France
570841,22379,10/12/2011 14:18,12553,France
570841,23389,10/12/2011 14:18,12553,France
570841,23390,10/12/2011 14:18,12553,France
570841,21672,10/12/2011 14:18,12553,France
570841,21883,10/12/2011 14:18,12553,France
576245,23389,11/14/2011 13:40,12553,France
576245,22379,11/14/2011 13:40,12553,France
576245,21931,11/14/2011 13:40,12553,France
576245,22746,11/14/2011 13:40,12553,France
576245,22745,11/14/2011 13:40,12553,France
576245,22571,11/14/2011 13:40,12553,France
576245,22621,11/14/2011 13:40,12553,France
576245,23569,11/14/2011 13:40,12553,France
580120,23390,12/1/2011 16:38,12553,France
580120,22435,12/1/2011 16:38,12553,France
580120,51014,12/1/2011 16:38,12553,France
559665,21733,7/11/2011 13:35,12556,Spain
559665,22652,7/11/2011 13:35,12556,Spain
559665,22804,7/11/2011 13:35,12556,Spain
559665,22652,7/11/2011 13:35,12556,Spain
559665,22776,7/11/2011 13:35,12556,Spain
559665,22469,7/11/2011 13:35,12556,Spain
559665,22348,7/11/2011 13:35,12556,Spain
559665,23306,7/11/2011 13:35,12556,Spain
559665,22840,7/11/2011 13:35,12556,Spain
559665,82484,7/11/2011 13:35,12556,Spain
559665,22667,7/11/2011 13:35,12556,Spain
559665,21539,7/11/2011 13:35,12556,Spain
559665,84378,7/11/2011 13:35,12556,Spain
572065,22804,10/20/2011 13:06,12556,Spain
572065,21733,10/20/2011 13:06,12556,Spain
572065,23176,10/20/2011 13:06,12556,Spain
572065,51014,10/20/2011 13:06,12556,Spain
572065,51014,10/20/2011 13:06,12556,Spain
572065,22273,10/20/2011 13:06,12556,Spain
572065,84378,10/20/2011 13:06,12556,Spain
572065,21974,10/20/2011 13:06,12556,Spain
572065,22667,10/20/2011 13:06,12556,Spain
572065,22348,10/20/2011 13:06,12556,Spain
572065,22840,10/20/2011 13:06,12556,Spain
536944,20727,12/3/2010 12:20,12557,Spain
547972,20727,3/28/2011 16:41,12557,Spain
558871,21244,7/4/2011 13:19,12557,Spain
558871,21240,7/4/2011 13:19,12557,Spain
558871,21243,7/4/2011 13:19,12557,Spain
558871,21239,7/4/2011 13:19,12557,Spain
558871,20727,7/4/2011 13:19,12557,Spain
580158,22712,12/2/2011 10:41,12558,USA
580158,23344,12/2/2011 10:41,12558,USA
580158,79191,12/2/2011 10:41,12558,USA
580158,23158,12/2/2011 10:41,12558,USA
541877,22900,1/24/2011 10:12,12559,Germany
541877,84692,1/24/2011 10:12,12559,Germany
541877,22636,1/24/2011 10:12,12559,Germany
541877,22302,1/24/2011 10:12,12559,Germany
541877,22973,1/24/2011 10:12,12559,Germany
541877,21981,1/24/2011 10:12,12559,Germany
541877,21680,1/24/2011 10:12,12559,Germany
541877,22704,1/24/2011 10:12,12559,Germany
542926,22899,2/2/2011 9:49,12559,Germany
560590,22302,7/19/2011 15:55,12560,Germany
560590,22704,7/19/2011 15:55,12560,Germany
560590,85053,7/19/2011 15:55,12560,Germany
560590,16161,7/19/2011 15:55,12560,Germany
560590,23291,7/19/2011 15:55,12560,Germany
560590,23289,7/19/2011 15:55,12560,Germany
560590,23287,7/19/2011 15:55,12560,Germany
560590,23286,7/19/2011 15:55,12560,Germany
560590,23308,7/19/2011 15:55,12560,Germany
560590,22692,7/19/2011 15:55,12560,Germany
560590,22979,7/19/2011 15:55,12560,Germany
560590,22980,7/19/2011 15:55,12560,Germany
560590,23285,7/19/2011 15:55,12560,Germany
560590,23175,7/19/2011 15:55,12560,Germany
560590,22725,7/19/2011 15:55,12560,Germany
560590,22729,7/19/2011 15:55,12560,Germany
560590,79191,7/19/2011 15:55,12560,Germany
560590,23237,7/19/2011 15:55,12560,Germany
560590,23244,7/19/2011 15:55,12560,Germany
560590,23208,7/19/2011 15:55,12560,Germany
560590,20981,7/19/2011 15:55,12560,Germany
560590,22637,7/19/2011 15:55,12560,Germany
560590,22963,7/19/2011 15:55,12560,Germany
580511,21485,12/4/2011 13:54,12560,Germany
